Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity,concreteness_diff,concreteness_1,concreteness_2,target
2709,LAND,POT,1,69.0,0.0,0.3656452298164367,20.0,604.0,584.0,0
2710,LAND,REED,1,83.0,0.0,0.386761337518692,40.0,604.0,564.0,0
2711,LAND,SAND,4,69.0,1.0,0.3655379116535187,12.0,604.0,616.0,1
2713,LAND,VALLEY,1,53.0,0.0,0.4896605610847473,29.0,604.0,575.0,0
2714,LAND,VILLAGE,2,31.0,0.0,0.41413015127182,28.0,604.0,576.0,1
2715,LAND,WEATHER,1,6.0,0.0,0.4393360018730163,165.0,604.0,439.0,0
2716,LAND,WORM,1,33.0,0.0,0.1880089789628982,7.0,604.0,611.0,0
2717,LAND,YEAR,1,17.0,0.0,0.3781536221504211,240.0,604.0,364.0,0
2725,LATCH,LOCK,19,58.0,44.0,0.2908021211624145,13.0,578.0,565.0,1
2726,LATCH,MAST,2,6.0,0.0,0.1586284041404724,2.0,578.0,576.0,1
2728,LATCH,OWL,1,117.0,0.0,0.1815789639949798,36.0,578.0,614.0,0
2729,LATCH,POST,1,80.0,0.0,0.0903366357088089,45.0,578.0,533.0,0
2730,LATCH,WAIST,1,61.0,0.0,0.2491687834262848,15.0,578.0,563.0,0
2731,LATCH,WOOD,1,117.0,1.0,0.1407867670059204,28.0,578.0,606.0,0
2732,LAW,MAGIC,3,102.0,0.0,0.3516019582748413,92.0,349.0,257.0,1
2733,LAW,MEASURE,1,39.0,0.0,0.4683228135108948,17.0,349.0,366.0,0
2735,LAW,POISON,1,19.0,0.0,0.397178441286087,178.0,349.0,527.0,0
2736,LAW,PUNISHMENT,2,41.0,0.0,0.6015047430992126,9.0,349.0,358.0,1
2737,LAW,ROAD,1,177.0,0.0,0.4184652268886566,234.0,349.0,583.0,0
2738,LAW,VOICE,3,108.0,0.0,0.4091970920562744,136.0,349.0,485.0,1
2760,LETTER,MONEY,1,9.0,0.0,0.4336521327495575,3.0,577.0,574.0,0
2761,LETTER,MUD,1,17.0,0.0,0.2239341735839843,28.0,577.0,605.0,0
2762,LETTER,NEWSPAPER,1,36.0,0.0,0.3494379818439483,1.0,577.0,576.0,0
2763,LETTER,ORNAMENT,2,47.0,0.0,0.3583420217037201,38.0,577.0,615.0,1
2764,LETTER,PAPER,11,27.0,4.0,0.38960662484169,22.0,577.0,599.0,1
2765,LETTER,TRY,1,27.0,0.0,0.212756797671318,317.0,577.0,260.0,0
2782,LIFT,PIG,1,78.0,0.0,0.266602873802185,153.0,461.0,614.0,0
2783,LIFT,PIN,1,50.0,0.0,0.1300518810749054,139.0,461.0,600.0,0
2784,LIFT,SHIRT,1,42.0,0.0,0.3511746227741241,155.0,461.0,616.0,0
2785,LIFT,SHIVER,1,3.0,0.0,0.2690135538578033,6.0,461.0,455.0,0
2786,LIFT,SPLIT,1,70.0,0.0,0.3103876411914825,44.0,461.0,417.0,0
2788,LIFT,THROW,1,47.0,2.0,0.3024810552597046,61.0,461.0,400.0,0
2790,LIFT,WASH,1,125.0,0.0,0.267574280500412,14.0,461.0,447.0,0
2791,LIFT,WATER,1,158.0,0.0,0.3205299973487854,155.0,461.0,616.0,0
2792,LIGHTNING,LIVER,1,22.0,0.0,0.4588831663131714,92.0,525.0,617.0,0
2793,LIGHTNING,SHOULDER,1,67.0,0.0,0.5173143744468689,64.0,525.0,589.0,0
2795,LIGHTNING,THROW,1,67.0,0.0,0.5192858576774597,125.0,525.0,400.0,0
2796,LIGHTNING,WORM,1,78.0,0.0,0.1837596148252487,86.0,525.0,611.0,0
2808,LINE,NUMBER,1,36.0,0.0,0.4505164921283722,82.0,477.0,395.0,0
2809,LINE,ROAD,2,69.0,1.0,0.4870868623256683,106.0,477.0,583.0,1
2810,LINE,ROPE,13,6.0,1.0,0.4229582548141479,131.0,477.0,608.0,1
2811,LINE,SALT,1,42.0,0.0,0.2696098089218139,117.0,477.0,594.0,0
2812,LINE,SAND,1,58.0,1.0,0.409418910741806,139.0,477.0,616.0,0
2813,LINE,SURRENDER,1,111.0,0.0,0.4507291316986084,121.0,477.0,356.0,0
2814,LINE,SWORD,1,67.0,0.0,0.3792304694652557,100.0,477.0,577.0,0
2815,LINE,TAX,1,194.0,0.0,0.4554660320281982,32.0,477.0,445.0,0
2816,LINE,THREAD,12,8.0,0.0,0.4553780853748321,130.0,477.0,607.0,1
2817,LINE,VINE,2,150.0,0.0,0.3868266344070434,124.0,477.0,601.0,1
2818,LION,PLAY,1,52.0,0.0,0.3511748313903808,159.0,627.0,468.0,0
2819,LION,ROAD,1,38.0,0.0,0.3520146608352661,44.0,627.0,583.0,0
2820,LION,WOUND,1,128.0,0.0,0.4431855380535126,66.0,627.0,561.0,0
2821,LIVER,MOTHER,1,209.0,0.0,0.403854489326477,38.0,617.0,579.0,0
2822,LIVER,MOUNTAIN,1,70.0,0.0,0.4441760778427124,1.0,617.0,616.0,0
2823,LIVER,MUSCLE,2,44.0,0.0,0.64472496509552,44.0,617.0,573.0,1
2824,LIVER,NUMBER,1,114.0,0.0,0.4484836459159851,222.0,617.0,395.0,0
2826,LIVER,PIG,2,120.0,0.0,0.4330593645572662,3.0,617.0,614.0,1
2827,LIVER,PLAIN,1,8.0,0.0,0.5292697548866272,191.0,617.0,426.0,0
2828,LIVER,POST,1,47.0,0.0,0.3702089190483093,84.0,617.0,533.0,0
2829,LIVER,REPAIR,1,22.0,0.0,0.5856285095214844,223.0,617.0,394.0,0
2830,LIVER,SALT,1,120.0,0.0,0.2492165118455886,23.0,617.0,594.0,0
2831,LIVER,SCRATCH,1,84.0,0.0,0.340498685836792,94.0,617.0,523.0,0
2832,LIVER,SKIRT,1,95.0,0.0,0.5890275239944458,3.0,617.0,614.0,0
2833,LIVER,SLAVE,2,33.0,0.0,0.5683268308639526,78.0,617.0,539.0,1
2834,LIVER,SMILE,1,145.0,0.0,0.4867880642414093,103.0,617.0,514.0,0
2835,LIVER,TAX,1,116.0,0.0,0.4849021434783935,172.0,617.0,445.0,0
2836,LIVER,THUMB,1,170.0,0.0,0.7024087905883789,21.0,617.0,638.0,0
2837,LIVER,TOWER,2,0.0,0.0,0.3671646416187286,32.0,617.0,585.0,1
2838,LIVER,WOOD,1,84.0,0.0,0.3246870636940002,11.0,617.0,606.0,0
2839,LOCK,MOUSE,1,86.0,0.0,0.4068945050239563,59.0,565.0,624.0,0
2840,LOCK,NIGHT,1,106.0,0.0,0.3657275140285492,69.0,565.0,496.0,0
2841,LOCK,OAK,1,17.0,0.0,0.3076749742031097,23.0,565.0,588.0,0
2842,LOCK,OCEAN,1,11.0,0.0,0.3252953886985779,28.0,565.0,593.0,0
2844,LOCK,STOVE,1,31.0,0.0,0.4794746935367584,26.0,565.0,591.0,0
2845,LOCK,SWEEP,2,47.0,0.0,0.4089512228965759,89.0,565.0,476.0,1
2847,LOOK,PAPER,1,4.0,0.0,0.5209280252456665,223.0,376.0,599.0,0
2848,LOOK,PIN,1,36.0,0.0,0.1372320801019668,224.0,376.0,600.0,0
2850,LOOK,REFUSE,1,169.0,0.0,0.3764134347438812,50.0,376.0,426.0,0
2851,LOOK,REPAIR,1,150.0,0.0,0.4586113691329956,18.0,376.0,394.0,0
2852,LOOK,REST,1,3.0,0.0,0.2867293655872345,25.0,376.0,351.0,0
2853,LOOK,SCRATCH,1,44.0,0.0,0.3425358235836029,147.0,376.0,523.0,0
2854,LOOK,SHIVER,1,83.0,0.0,0.386808842420578,79.0,376.0,455.0,0
2855,LOOK,SPLIT,1,156.0,0.0,0.5158812999725342,41.0,376.0,417.0,0
2856,LOOK,STRAIN,1,197.0,0.0,0.5054476857185364,38.0,376.0,338.0,0
2857,LOOK,SURRENDER,1,161.0,0.0,0.4859255850315094,20.0,376.0,356.0,0
2858,LOOK,SWEEP,1,56.0,0.0,0.4344115853309631,100.0,376.0,476.0,0
2859,LOOK,SWELL,1,203.0,0.0,0.4031655192375183,35.0,376.0,411.0,0
2860,LOOK,THROW,1,39.0,0.0,0.5000417232513428,24.0,376.0,400.0,0
2861,LOOK,TRY,4,4.0,0.0,0.4070858955383301,116.0,376.0,260.0,1
2862,LOOK,TURN,1,8.0,0.0,0.4209432005882263,17.0,376.0,359.0,0
2864,LOOK,VILLAGE,1,92.0,0.0,0.3642676770687103,200.0,376.0,576.0,0
2865,LOOK,WALK,1,19.0,0.0,0.432672768831253,76.0,376.0,452.0,0
2866,LOOK,WASH,1,39.0,0.0,0.2924471199512481,71.0,376.0,447.0,0
2867,LOOK,WATER,1,72.0,0.0,0.4610782861709595,240.0,376.0,616.0,0
2868,LOVE,MEASURE,1,41.0,0.0,0.4748901426792145,55.0,311.0,366.0,0
2869,LOVE,MOTHER,2,159.0,1.0,0.3688961267471313,268.0,311.0,579.0,1
2871,LOVE,PITY,8,50.0,0.0,0.5253491997718811,8.0,311.0,303.0,1
2872,LOVE,SHAME,1,64.0,0.0,0.5382144451141357,24.0,311.0,287.0,0
2873,LOVE,SHIELD,1,47.0,0.0,0.3122728765010834,265.0,311.0,576.0,0
2874,LOVE,SILVER,1,14.0,0.0,0.4205005168914795,253.0,311.0,564.0,0
2875,LOVE,SNAKE,1,14.0,0.0,0.5125517845153809,310.0,311.0,621.0,0
2876,LOVE,SONG,1,61.0,2.0,0.5324144959449768,203.0,311.0,514.0,0
2877,LOVE,UNCLE,1,111.0,0.0,0.3897829949855804,269.0,311.0,580.0,0
2878,LOVE,VALLEY,1,36.0,0.0,0.4007305204868316,264.0,311.0,575.0,0
2879,LOVE,WHEAT,1,83.0,0.0,0.3819432258605957,283.0,311.0,594.0,0
2880,LOVE,WOOD,1,34.0,0.0,0.3466930687427521,295.0,311.0,606.0,0
2881,LOVE,WORM,2,50.0,0.0,0.219036653637886,300.0,311.0,611.0,1
2882,LOVE,YEAR,1,34.0,0.0,0.3234291970729828,53.0,311.0,364.0,0
2883,LUNCH,SECOND,1,14.0,0.0,0.4953286945819855,208.0,552.0,344.0,0
2884,MAGIC,MEDICINE,2,30.0,0.0,0.4176923632621765,260.0,257.0,517.0,1
2885,MAGIC,TOBACCO,1,85.0,0.0,0.3559542596340179,352.0,257.0,609.0,0
2888,MALE,POUND,1,75.0,0.0,0.3840401470661163,49.0,564.0,515.0,0
2889,MALE,REED,1,14.0,0.0,0.3317762911319732,0.0,564.0,564.0,0
2890,MALE,TOBACCO,1,17.0,0.0,0.3212774991989136,45.0,564.0,609.0,0
2891,MALE,WALK,4,177.0,0.0,0.3416324853897095,112.0,564.0,452.0,1
2905,MARKET,PAPER,8,99.0,0.0,0.4819941520690918,48.0,551.0,599.0,1
2907,MARKET,TOE,1,134.0,0.0,0.3085797727108001,56.0,551.0,607.0,0
2908,MARKET,WASH,1,142.0,0.0,0.2683182060718536,104.0,551.0,447.0,0
2909,MARRIAGE,OVEN,1,147.0,0.0,0.4129596352577209,195.0,398.0,593.0,0
2910,MARRIAGE,WEDDING,1,69.0,31.0,0.7037979364395142,111.0,398.0,509.0,0
2911,MAST,POST,12,86.0,2.0,0.2036323249340057,43.0,576.0,533.0,1
2912,MAST,TOWER,1,39.0,0.0,0.2695390582084656,9.0,576.0,585.0,0
2913,MEASURE,OMEN,1,214.0,0.0,0.330906331539154,47.0,366.0,319.0,0
2914,MEASURE,PAINTING,4,86.0,0.0,0.4138471782207489,249.0,366.0,615.0,1
2915,MEASURE,PLAIN,1,17.0,0.0,0.4509733617305755,60.0,366.0,426.0,0
2916,MEASURE,SEASON,1,16.0,0.0,0.426858514547348,79.0,366.0,445.0,0
2917,MEASURE,TOUCH,1,75.0,0.0,0.4490534365177154,51.0,366.0,417.0,0
2918,MEASURE,TRY,13,115.0,0.0,0.3338321149349212,106.0,366.0,260.0,1
2919,MEASURE,VOICE,1,69.0,0.0,0.4007943272590637,119.0,366.0,485.0,0
2920,MEASURE,WASH,1,158.0,0.0,0.3081212341785431,81.0,366.0,447.0,0
2921,MEASURE,WEATHER,1,52.0,0.0,0.4374829530715942,73.0,366.0,439.0,0
2922,MEDICINE,MOUSE,1,69.0,0.0,0.5400614142417908,107.0,517.0,624.0,0
2925,MEDICINE,PEPPER,1,42.0,0.0,0.5567023158073425,74.0,517.0,591.0,0
2927,MEDICINE,POISON,14,53.0,0.0,0.4582739770412445,10.0,517.0,527.0,1
2928,MEDICINE,POST,1,5.0,0.0,0.3583526909351349,16.0,517.0,533.0,0
2929,MEDICINE,REPAIR,1,64.0,0.0,0.5390632748603821,123.0,517.0,394.0,0
2930,MEDICINE,RESCUE,1,56.0,0.0,0.4459580183029175,144.0,517.0,373.0,0
2931,MEDICINE,REST,1,89.0,0.0,0.3504990339279175,166.0,517.0,351.0,0
2932,MEDICINE,SAP,1,153.0,0.0,0.0462408512830734,23.0,517.0,540.0,0
2935,MEDICINE,SOLDIER,1,36.0,0.0,0.3904005885124206,61.0,517.0,578.0,0
2936,MEDICINE,TOBACCO,6,55.0,0.0,0.5534849166870117,92.0,517.0,609.0,1
2937,MEDICINE,VINE,1,114.0,0.0,0.2700685560703277,84.0,517.0,601.0,0
2938,MEDICINE,WASH,4,125.0,0.0,0.3232526779174804,70.0,517.0,447.0,1
2939,MEDICINE,WOOD,3,42.0,0.0,0.3093063235282898,89.0,517.0,606.0,1
2940,MEDICINE,YEAR,2,42.0,0.0,0.3540462553501129,153.0,517.0,364.0,1
2941,MINISTER,PRESIDENT,1,116.0,0.0,0.5370821356773376,37.0,563.0,526.0,0
2942,MINISTER,QUEEN,1,95.0,0.0,0.3926927149295807,26.0,563.0,537.0,0
2944,MIRROR,RING,1,50.0,0.0,0.46629399061203,12.0,605.0,593.0,0
2945,MIRROR,SNAKE,1,31.0,0.0,0.5391438007354736,16.0,605.0,621.0,0
2946,MIRROR,STATUE,1,148.0,0.0,0.5802513360977173,5.0,605.0,600.0,0
2947,MIRROR,SUN,1,77.0,0.0,0.3826426565647125,12.0,605.0,617.0,0
2948,MIRROR,WATER,1,105.0,2.0,0.433330774307251,11.0,605.0,616.0,0
2949,MIRROR,WINDOW,1,27.0,1.0,0.6726051568984985,4.0,605.0,609.0,0
2950,MIRROR,WITNESS,1,214.0,0.0,0.4289952218532562,146.0,605.0,459.0,0
2952,MONEY,PAPER,2,18.0,2.0,0.6085957288742065,25.0,574.0,599.0,1
2953,MONEY,ROOM,1,3.0,0.0,0.4998730719089508,8.0,574.0,566.0,0
2954,MONEY,SALT,1,14.0,0.0,0.300055593252182,20.0,574.0,594.0,0
2955,MONEY,SCALE,6,150.0,0.0,0.2901060879230499,99.0,574.0,475.0,1
2956,MONEY,SELF,1,81.0,0.0,0.5080739855766296,115.0,574.0,459.0,0
2957,MONEY,SILVER,151,70.0,0.0,0.43588986992836,10.0,574.0,564.0,1
2958,MONEY,SUMMER,1,6.0,0.0,0.5031507611274719,135.0,574.0,439.0,0
2959,MONEY,TAX,1,222.0,1.0,0.5677226781845093,129.0,574.0,445.0,0
2960,MONEY,WAIST,1,78.0,0.0,0.5116460919380188,11.0,574.0,563.0,0
2961,MONEY,WOOL,2,0.0,0.0,0.3527205288410187,34.0,574.0,608.0,1
2962,MOTHER,PEOPLE,1,137.0,0.0,0.4957055151462555,39.0,579.0,540.0,0
2963,MOTHER,PIG,1,89.0,0.0,0.344376653432846,35.0,579.0,614.0,0
2964,MOTHER,PRIEST,1,267.0,0.0,0.3943241238594055,18.0,579.0,561.0,0
2965,MOTHER,QUEEN,2,103.0,0.0,0.3440659940242767,42.0,579.0,537.0,1
2967,MOTHER,ROPE,1,137.0,0.0,0.2434063255786895,29.0,579.0,608.0,0
2968,MOTHER,SAND,1,73.0,0.0,0.2288386672735214,37.0,579.0,616.0,0
2969,MOTHER,SUN,2,37.0,0.0,0.2938514351844787,38.0,579.0,617.0,1
2970,MOTHER,THUMB,11,39.0,0.0,0.4204521477222442,59.0,579.0,638.0,1
2971,MOTHER,WALK,3,62.0,0.0,0.3110093176364898,127.0,579.0,452.0,1
2972,MOTHER,WASH,1,42.0,0.0,0.1915563941001892,132.0,579.0,447.0,0
2973,MOTHER,WHEAT,1,242.0,0.0,0.3585364520549774,15.0,579.0,594.0,0
2974,MOTHER,WOMAN,15,114.0,8.0,0.7340426445007324,1.0,579.0,580.0,1
2975,MOTHER,WOOD,3,125.0,0.0,0.320561408996582,27.0,579.0,606.0,1
2976,MOUNTAIN,MUD,1,44.0,0.0,0.2799484431743622,11.0,616.0,605.0,0
2977,MOUNTAIN,NOSE,10,77.0,0.0,0.4009093940258026,12.0,616.0,628.0,1
2979,MOUNTAIN,POST,1,23.0,0.0,0.431621640920639,83.0,616.0,533.0,0
2982,MOUNTAIN,RIDGE,1,150.0,0.0,0.6407031416893005,69.0,616.0,547.0,0
2983,MOUNTAIN,ROPE,1,2.0,0.0,0.3535009324550628,8.0,616.0,608.0,0
2984,MOUNTAIN,SCALE,1,114.0,0.0,0.3023746013641357,141.0,616.0,475.0,0
2985,MOUNTAIN,SWELL,1,145.0,0.0,0.4925380647182464,205.0,616.0,411.0,0
2986,MOUNTAIN,VILLAGE,2,34.0,0.0,0.5859041810035706,40.0,616.0,576.0,1
2987,MOUNTAIN,VINE,1,142.0,0.0,0.3021387159824371,15.0,616.0,601.0,0
2988,MOUNTAIN,WASH,1,97.0,0.0,0.3350380957126617,169.0,616.0,447.0,0
2989,MOUNTAIN,WHEAT,1,103.0,0.0,0.4248276352882385,22.0,616.0,594.0,0
2990,MOUNTAIN,WIN,2,14.0,0.0,0.3477832078933716,252.0,616.0,364.0,1
2991,MOUNTAIN,YEAR,1,14.0,0.0,0.3616409301757812,252.0,616.0,364.0,0
2992,MOUSE,RYE,1,258.0,0.0,0.3531655073165893,24.0,624.0,600.0,0
2993,MOVIE,STATUE,1,20.0,0.0,0.526145339012146,10.0,590.0,600.0,0
2994,MUD,ROAD,1,33.0,2.0,0.2548883855342865,22.0,605.0,583.0,0
2995,MUD,RYE,1,261.0,0.0,0.2228536903858184,5.0,605.0,600.0,0
2996,MUD,SAND,1,22.0,2.0,0.2463652640581131,11.0,605.0,616.0,0
2997,MUD,SOIL,2,108.0,3.0,0.2837253212928772,24.0,605.0,581.0,1
2998,MUD,WATER,1,86.0,16.0,0.4060066044330597,11.0,605.0,616.0,0
2999,MULE,PIG,1,106.0,0.0,0.2578579485416412,22.0,592.0,614.0,0
3000,MULE,ROAD,1,133.0,0.0,0.2129237800836563,9.0,592.0,583.0,0
3001,MULE,SHIELD,5,11.0,0.0,0.3086851835250854,16.0,592.0,576.0,1
3004,MULE,WATER,1,186.0,0.0,0.1973852068185806,24.0,592.0,616.0,0
3005,MURDER,SHOULDER,1,117.0,0.0,0.4223752915859222,144.0,445.0,589.0,0
3006,MURDER,SNAKE,1,92.0,0.0,0.5377365350723267,176.0,445.0,621.0,0
3007,MURDER,THROW,1,117.0,0.0,0.4704079329967499,45.0,445.0,400.0,0
3008,MURDER,WOUND,1,9.0,0.0,0.5243058204650879,116.0,445.0,561.0,0
3009,MUSCLE,WATER,1,244.0,0.0,0.5084365606307983,43.0,573.0,616.0,0
3010,MUSIC,SONG,6,30.0,15.0,0.6187878847122192,2.0,512.0,514.0,1
3011,MUSIC,VOICE,1,3.0,0.0,0.4643325507640838,27.0,512.0,485.0,0
3039,NEIGHBOUR,PEOPLE,1,42.0,3.0,0.4724522233009338,25.0,515.0,540.0,0
3040,NEIGHBOUR,STRANGER,1,1.0,0.0,0.6129027009010315,74.0,515.0,441.0,0
3041,NEIGHBOUR,VILLAGE,1,6.0,0.0,0.4626588821411133,61.0,515.0,576.0,0
3042,NEWSPAPER,PAPER,2,63.0,15.0,0.6039218902587891,23.0,576.0,599.0,1
3043,NIGHT,NOSE,2,16.0,0.0,0.4858783781528473,132.0,496.0,628.0,1
3044,NIGHT,OCEAN,1,95.0,0.0,0.5030468106269836,97.0,496.0,593.0,0
3045,NIGHT,PEOPLE,1,59.0,0.0,0.4023261070251465,44.0,496.0,540.0,0
3046,NIGHT,PEPPER,1,47.0,0.0,0.542326033115387,95.0,496.0,591.0,0
3049,NIGHT,SUN,1,41.0,1.0,0.3728152215480804,121.0,496.0,617.0,0
3050,NIGHT,SWELL,2,206.0,0.0,0.4857785999774933,85.0,496.0,411.0,1
3051,NIGHT,YEAR,2,47.0,0.0,0.4677801728248596,132.0,496.0,364.0,1
3052,NOSE,OMEN,1,352.0,0.0,0.3567512929439544,309.0,628.0,319.0,0
3054,NOSE,PIG,1,27.0,0.0,0.4373101592063904,14.0,628.0,614.0,0
3056,NOSE,SCALE,1,191.0,0.0,0.3592873513698578,153.0,628.0,475.0,0
3057,NOSE,VOICE,1,69.0,0.0,0.3969641327857971,143.0,628.0,485.0,0
3058,NOSE,WATER,1,53.0,0.0,0.4776937067508697,12.0,628.0,616.0,0
3059,NOSE,WOOD,1,63.0,0.0,0.3659452199935913,22.0,628.0,606.0,0
3060,NOSE,WORM,1,47.0,0.0,0.2784871757030487,17.0,628.0,611.0,0
3061,NUMBER,SPEECH,1,130.0,0.0,0.3246077299118042,58.0,395.0,453.0,0
3062,NUMBER,TOUCH,1,30.0,0.0,0.348190575838089,22.0,395.0,417.0,0
3063,NUMBER,WOMAN,1,19.0,0.0,0.4611163139343261,185.0,395.0,580.0,0
3064,NURSE,PHYSICIAN,3,305.0,0.0,0.5619273781776428,15.0,588.0,573.0,1
3065,OAK,ONION,1,25.0,0.0,0.2525138854980469,44.0,588.0,632.0,0
3066,OAK,STRENGTH,1,14.0,2.0,0.2927734553813934,249.0,588.0,339.0,0
3067,OAK,WALK,1,105.0,0.0,0.3070369958877563,136.0,588.0,452.0,0
3068,OAK,WOOD,2,42.0,40.0,0.196966290473938,18.0,588.0,606.0,1
3069,OATH,OVEN,1,172.0,0.0,0.199612483382225,262.0,331.0,593.0,0
3070,OATH,SPEECH,1,39.0,1.0,0.3177317976951599,122.0,331.0,453.0,0
3071,OATH,STOVE,1,111.0,0.0,0.3168340027332306,260.0,331.0,591.0,0
3072,OATH,VILLAGE,1,91.0,0.0,0.1986936628818512,245.0,331.0,576.0,0
3073,OCEAN,SALT,1,84.0,11.0,0.3774289488792419,1.0,593.0,594.0,0
3074,OCEAN,SPEECH,1,52.0,0.0,0.3596740067005157,140.0,593.0,453.0,0
3075,OCEAN,TIDE,1,14.0,1.0,0.3677513003349304,77.0,593.0,516.0,0
3076,OCEAN,WATER,1,164.0,37.0,0.4880017340183258,23.0,593.0,616.0,0
3095,OMEN,RESCUE,1,191.0,0.0,0.27699676156044,54.0,319.0,373.0,0
3096,OMEN,WASH,1,372.0,0.0,0.1802337914705276,128.0,319.0,447.0,0
3097,ONION,SHOP,2,50.0,0.0,0.4472248554229736,83.0,632.0,549.0,1
3099,ONION,SWELL,1,142.0,0.0,0.5641728639602661,221.0,632.0,411.0,0
3100,ONION,TOBACCO,1,80.0,0.0,0.5563492178916931,23.0,632.0,609.0,0
3101,ONION,WINDOW,2,55.0,0.0,0.5567875504493713,23.0,632.0,609.0,1
3102,ORDER,SALT,1,111.0,0.0,0.2427999079227447,250.0,344.0,594.0,0
3103,ORNAMENT,PAPER,1,74.0,0.0,0.574741005897522,16.0,615.0,599.0,0
3104,ORNAMENT,RATTLE,1,42.0,0.0,0.6738065481185913,66.0,615.0,549.0,0
3105,OVEN,POT,1,19.0,0.0,0.4700483679771423,9.0,593.0,584.0,0
3106,OVEN,ROAD,2,30.0,0.0,0.3849197030067444,10.0,593.0,583.0,1
3107,OVEN,SPLIT,1,145.0,0.0,0.4451369345188141,176.0,593.0,417.0,0
3108,OVEN,STOVE,134,61.0,23.0,0.6866333484649658,2.0,593.0,591.0,1
3109,OVEN,SWIM,1,20.0,0.0,0.3385747075080871,111.0,593.0,482.0,0
3110,OVEN,WALK,1,30.0,0.0,0.3562965393066406,141.0,593.0,452.0,0
3111,OWL,ROOM,1,25.0,0.0,0.3466348648071289,48.0,614.0,566.0,0
3112,OWL,SWELL,1,159.0,0.0,0.4157934784889221,203.0,614.0,411.0,0
3113,OWL,WASH,1,83.0,0.0,0.1857360154390335,167.0,614.0,447.0,0
3114,OX,RESCUE,1,38.0,0.0,0.3122678101062774,260.0,633.0,373.0,0
3115,OX,SEASON,1,1.0,0.0,0.2163304090499878,188.0,633.0,445.0,0
3116,OX,THREAD,1,62.0,0.0,0.3259384036064148,26.0,633.0,607.0,0
3117,OX,VINE,1,96.0,0.0,0.2094176858663559,32.0,633.0,601.0,0
3118,OX,WEATHER,1,37.0,0.0,0.2400045841932296,194.0,633.0,439.0,0
3119,OX,WOOD,1,60.0,0.0,0.2378731071949005,27.0,633.0,606.0,0
3120,PAINTING,SAW,1,11.0,0.0,0.2461143285036087,83.0,615.0,532.0,0
3121,PAINTING,TRY,1,29.0,0.0,0.2688186466693878,355.0,615.0,260.0,0
3122,PAINTING,WASH,2,72.0,0.0,0.3315273225307464,168.0,615.0,447.0,1
3123,PAPER,PEPPER,2,40.0,0.0,0.4799507260322571,8.0,599.0,591.0,1
3124,PAPER,RAKE,1,107.0,0.0,0.4582952260971069,2.0,599.0,597.0,0
3125,PAPER,ROOM,1,15.0,0.0,0.5069674849510193,33.0,599.0,566.0,0
3126,PAPER,SALT,1,4.0,0.0,0.2988309264183044,5.0,599.0,594.0,0
3127,PAPER,SAND,1,12.0,0.0,0.3430760502815246,17.0,599.0,616.0,0
3128,PAPER,YEAR,1,40.0,0.0,0.4510738253593445,235.0,599.0,364.0,0
3130,PART,POT,2,97.0,0.0,0.2526690065860748,245.0,339.0,584.0,1
3131,PART,POUND,1,6.0,0.0,0.4514902830123901,176.0,339.0,515.0,0
3132,PART,ROOM,2,70.0,0.0,0.4671956896781921,227.0,339.0,566.0,1
3133,PART,ROPE,2,33.0,0.0,0.3850203156471252,269.0,339.0,608.0,1
3134,PART,SPLIT,1,67.0,3.0,0.4713428616523742,78.0,339.0,417.0,0
3135,PART,TRY,1,85.0,0.0,0.3253832757472992,79.0,339.0,260.0,0
3136,PART,VALLEY,2,25.0,0.0,0.3363958597183227,236.0,339.0,575.0,1
3146,PEACH,SPEECH,1,77.0,0.0,0.3414094746112823,164.0,617.0,453.0,0
3147,PEOPLE,PLAIN,1,80.0,0.0,0.3895698189735412,114.0,540.0,426.0,0
3148,PEOPLE,PRIEST,1,130.0,0.0,0.3609680235385895,21.0,540.0,561.0,0
3149,PEOPLE,ROAD,1,75.0,0.0,0.3690558075904846,43.0,540.0,583.0,0
3150,PEOPLE,ROPE,1,0.0,0.0,0.2080077528953552,68.0,540.0,608.0,0
3151,PEOPLE,STRANGER,1,41.0,0.0,0.4707197546958923,99.0,540.0,441.0,0
3152,PEOPLE,VALLEY,1,58.0,0.0,0.2595651745796203,35.0,540.0,575.0,0
3153,PEOPLE,VILLAGE,12,36.0,0.0,0.3362417221069336,36.0,540.0,576.0,1
3154,PEOPLE,WOOD,1,12.0,0.0,0.290821760892868,66.0,540.0,606.0,0
3155,PEPPER,RING,1,61.0,0.0,0.4436811804771423,2.0,591.0,593.0,0
3156,PEPPER,ROOM,1,25.0,0.0,0.4877403676509857,25.0,591.0,566.0,0
3157,PEPPER,SKIRT,1,11.0,0.0,0.5736748576164246,23.0,591.0,614.0,0
3158,PEPPER,THROW,1,5.0,0.0,0.5654374957084656,191.0,591.0,400.0,0
3159,PHYSICIAN,POT,1,344.0,0.0,0.4103754460811615,11.0,573.0,584.0,0
3160,PHYSICIAN,TEACHER,1,314.0,0.0,0.493497371673584,4.0,573.0,569.0,0
3161,PIG,RYE,1,267.0,0.0,0.259177565574646,14.0,614.0,600.0,0
3162,PIG,SAW,1,36.0,0.0,0.2310048788785934,82.0,614.0,532.0,0
3163,PIG,SPLIT,1,148.0,0.0,0.4066056907176971,197.0,614.0,417.0,0
3164,PIG,SUN,4,52.0,0.0,0.256023645401001,3.0,614.0,617.0,1
