Unnamed: 0,concept_1,concept_2,colexification_count,age_acquisition_diff,assoc,Word2Vec_similarity
1591,DUCK,EMBRACE,1,328.0,0.0,0.40951722860336304
1592,DUCK,ESCAPE,1,189.0,0.0,0.4918747544288635
1593,DUCK,HEN,2,55.0,0.0,0.4595283269882202
1594,DUCK,HOLD,1,103.0,0.0,0.4095158874988556
1595,DUCK,PAPER,1,65.0,0.0,0.49623048305511475
1597,DUCK,PHYSICIAN,1,397.0,0.0,0.5006848573684692
1598,DUCK,RAKE,1,172.0,0.0,0.4097658693790436
1599,DUCK,SNAKE,1,125.0,0.0,0.617443323135376
1600,DUCK,SWIM,1,92.0,2.0,0.44054266810417175
1601,DUCK,TOOL,1,136.0,0.0,0.4376319646835327
1602,DUCK,UNCLE,1,28.0,0.0,0.4198378324508667
1603,DUCK,VOICE,1,111.0,0.0,0.3854740262031555
1604,DUCK,WIDOW,1,262.0,0.0,0.39144980907440186
1605,DUSK,EVENING,1,122.0,18.0,0.46097466349601746
1606,DYE,ELEPHANT,1,170.0,0.0,0.5507299304008484
1608,DYE,FRUIT,1,173.0,0.0,0.4649714529514313
1609,DYE,GREEN,1,167.0,3.0,0.5112432837486267
1610,DYE,GUESS,1,100.0,0.0,0.39694955945014954
1611,DYE,IRON,1,111.0,0.0,0.5184532403945923
1612,DYE,LOOK,1,167.0,0.0,0.49564453959465027
1613,DYE,LOVE,1,89.0,0.0,0.4814743995666504
1614,DYE,MEDICINE,2,81.0,0.0,0.47405263781547546
1616,DYE,PAINTING,47,134.0,0.0,0.44342634081840515
1617,DYE,PEPPER,1,123.0,0.0,0.5242100954055786
1618,DYE,RAKE,1,56.0,0.0,0.5144686102867126
1619,DYE,RING,1,184.0,0.0,0.4793197214603424
1620,DYE,ROOM,1,148.0,0.0,0.4709923267364502
1621,DYE,SAP,1,72.0,0.0,0.01747766137123108
1622,DYE,SKIRT,1,134.0,0.0,0.5493856072425842
1623,DYE,THROW,1,128.0,0.0,0.6072531938552856
1624,DYE,WASH,1,206.0,1.0,0.3128680884838104
1625,DYE,WATER,1,239.0,1.0,0.44010448455810547
1667,EDGE,EGG,3,122.0,0.0,0.2838793992996216
1668,EDGE,ESCAPE,1,45.0,0.0,0.260500431060791
1669,EDGE,EYE,1,141.0,0.0,0.28265380859375
1670,EDGE,FACE,3,142.0,0.0,0.2907768487930298
1671,EDGE,FEVER,1,50.0,0.0,0.29503223299980164
1672,EDGE,FRUIT,1,89.0,0.0,0.24118785560131073
1673,EDGE,GARDEN,1,122.0,0.0,0.17367631196975708
1674,EDGE,HALF,2,41.0,0.0,0.2516627311706543
1675,EDGE,HEAD,1,127.0,0.0,0.23488256335258484
1676,EDGE,HELP,1,86.0,0.0,0.31347203254699707
1677,EDGE,LAND,2,22.0,0.0,0.331844300031662
1678,EDGE,LINE,1,33.0,1.0,0.272492915391922
1679,EDGE,PART,4,6.0,0.0,0.25524720549583435
1680,EDGE,PIG,1,75.0,0.0,0.23651975393295288
1681,EDGE,PLAIN,1,53.0,0.0,0.2200387865304947
1682,EDGE,SERVANT,1,98.0,0.0,0.19549190998077393
1683,EDGE,SHIELD,1,42.0,0.0,0.1867995411157608
1684,EDGE,SHIP,1,59.0,0.0,0.26186925172805786
1685,EDGE,SMILE,1,100.0,0.0,0.2568521499633789
1686,EDGE,SWIM,1,52.0,0.0,0.25461825728416443
1687,EDGE,WAIST,1,17.0,0.0,0.2886800765991211
1688,EDGE,WINTER,1,72.0,0.0,0.25176170468330383
1689,EDGE,WOOD,1,39.0,1.0,0.1498805433511734
1690,EGG,ELBOW,1,51.0,0.0,0.42918843030929565
1691,EGG,EYE,3,19.0,0.0,0.38594725728034973
1692,EGG,FACE,1,20.0,1.0,0.4403724670410156
1693,EGG,FAMILY,1,94.0,0.0,0.31026691198349
1695,EGG,FEVER,1,172.0,0.0,0.4800622761249542
1696,EGG,FIGHT,1,75.0,0.0,0.41511332988739014
1697,EGG,FRUIT,28,33.0,0.0,0.43558529019355774
1698,EGG,GREEN,2,39.0,0.0,0.46070459485054016
1699,EGG,GROUND,2,72.0,0.0,0.3642731308937073
1700,EGG,HEAD,3,5.0,2.0,0.4080498516559601
1701,EGG,HEART,5,95.0,0.0,0.4033757448196411
1703,EGG,KNEE,3,45.0,0.0,0.4026954174041748
1704,EGG,LIVER,2,167.0,0.0,0.48417675495147705
1705,EGG,MALE,2,197.0,0.0,0.26067933440208435
1706,EGG,MARKET,1,142.0,0.0,0.35893183946609497
1707,EGG,MOUNTAIN,3,97.0,0.0,0.2904234528541565
1709,EGG,OAK,1,125.0,0.0,0.24421565234661102
1710,EGG,PIG,2,47.0,0.0,0.42221689224243164
1711,EGG,POT,1,31.0,0.0,0.3253962993621826
1712,EGG,REED,1,183.0,0.0,0.33767181634902954
1713,EGG,ROPE,1,95.0,0.0,0.3311893939971924
1715,EGG,SNAKE,2,103.0,0.0,0.4535096287727356
1716,EGG,SUN,1,5.0,0.0,0.3542453348636627
1717,EGG,VILLAGE,1,131.0,0.0,0.3050020635128021
1718,EGG,WATER,4,33.0,0.0,0.42599576711654663
1719,EIGHT,ELBOW,1,26.0,0.0,0.4547784626483917
1720,EIGHT,EXCHANGE,1,232.0,0.0,0.243143230676651
1721,EIGHT,FOREST,1,86.0,0.0,0.32934001088142395
1722,EIGHT,HATE,1,67.0,0.0,0.43216100335121155
1723,EIGHT,NIGHT,4,11.0,0.0,0.4254348576068878
1724,EIGHT,ROPE,1,70.0,0.0,0.2877506911754608
1725,EIGHT,SONG,1,31.0,0.0,0.4044196307659149
1726,EIGHT,STABLE,1,81.0,0.0,0.3740110993385315
1727,EIGHT,STRAIN,1,211.0,0.0,0.4630488455295563
1728,EIGHT,WATER,1,58.0,0.0,0.4134563207626343
1729,ELBOW,EYE,2,70.0,1.0,0.4697134792804718
1730,ELBOW,GRANDMOTHER,1,29.0,0.0,0.4430380165576935
1731,ELBOW,GRIEF,1,213.0,0.0,0.5848278403282166
1732,ELBOW,HEAD,2,56.0,3.0,0.5208971500396729
1733,ELBOW,HILL,1,19.0,0.0,0.5154555439949036
1734,ELBOW,HUMP,1,132.0,0.0,0.6168438196182251
1735,ELBOW,KNEE,53,6.0,21.0,0.6515914797782898
1736,ELBOW,LOCK,3,91.0,0.0,0.4434558153152466
1738,ELBOW,SHOULDER,1,27.0,5.0,0.6846684813499451
1740,ELECTRICITY,FLAME,2,139.0,0.0,0.2380039095878601
1741,ELECTRICITY,LIGHTNING,2,69.0,10.0,0.43505409359931946
1742,ELEPHANT,ENVY,1,209.0,0.0,0.3373989164829254
1743,ELEPHANT,HEAD,1,41.0,0.0,0.517322301864624
1745,ELEPHANT,LETTER,1,34.0,0.0,0.38795900344848633
1746,ELEPHANT,LIGHTNING,1,109.0,0.0,0.5142809748649597
1747,ELEPHANT,POST,1,84.0,0.0,0.42330408096313477
1749,ELEPHANT,STATUE,1,184.0,0.0,0.6480541229248047
1750,ELEPHANT,VOICE,1,53.0,0.0,0.4345981776714325
1751,ELEPHANT,WHEAT,1,164.0,0.0,0.4338434934616089
1752,EMBRACE,EVENING,1,189.0,0.0,0.44668513536453247
1754,EMBRACE,FIGHT,1,231.0,0.0,0.44037356972694397
1757,EMBRACE,HOLD,15,225.0,24.0,0.34206584095954895
1758,EMBRACE,INCREASE,1,73.0,0.0,0.42859238386154175
1759,EMBRACE,JUMP,1,270.0,0.0,0.36616426706314087
1760,EMBRACE,LAMP,1,209.0,0.0,0.18978488445281982
1761,EMBRACE,LENGTH,1,170.0,0.0,0.39185038208961487
1763,EMBRACE,LIFT,2,181.0,0.0,0.32462623715400696
1764,EMBRACE,LOOK,1,267.0,0.0,0.3891420364379883
1765,EMBRACE,LOVE,1,189.0,31.0,0.4818359613418579
1766,EMBRACE,MEDICINE,2,181.0,0.0,0.5479789972305298
1767,EMBRACE,PIG,1,259.0,0.0,0.35329470038414
1768,EMBRACE,REFUSE,1,98.0,0.0,0.3910788595676422
1769,EMBRACE,REPAIR,1,117.0,0.0,0.4632291793823242
1770,EMBRACE,RING,1,284.0,0.0,0.45302531123161316
1771,EMBRACE,SCRATCH,1,223.0,0.0,0.28023236989974976
1772,EMBRACE,SHIVER,1,184.0,0.0,0.3588568866252899
1773,EMBRACE,SPLIT,1,111.0,0.0,0.48507270216941833
1774,EMBRACE,STRAIN,1,70.0,0.0,0.5293396711349487
1775,EMBRACE,SWEEP,1,211.0,0.0,0.44157952070236206
1776,EMBRACE,SWELL,1,64.0,0.0,0.5649757981300354
1777,EMBRACE,THREAD,1,225.0,0.0,0.5337445735931396
1778,EMBRACE,TOUCH,1,223.0,0.0,0.529269814491272
1779,EMBRACE,TRY,1,263.0,0.0,0.28946489095687866
1780,EMBRACE,TURN,1,259.0,0.0,0.38876497745513916
1782,EMBRACE,VILLAGE,1,175.0,0.0,0.29179197549819946
1783,EMBRACE,WALK,1,286.0,0.0,0.4129444658756256
1784,EMBRACE,WASH,1,306.0,0.0,0.2633849084377289
1785,ENEMY,EWE,1,11.0,0.0,0.22299501299858093
1786,ENEMY,FIGHT,1,106.0,9.0,0.5614944696426392
1787,ENEMY,FIND,1,95.0,0.0,0.37120404839515686
1788,ENEMY,GRANDFATHER,1,153.0,0.0,0.41236555576324463
1789,ENEMY,GRANDMOTHER,1,159.0,0.0,0.3119354546070099
1790,ENEMY,ROPE,1,86.0,0.0,0.3989171087741852
1791,ENEMY,SNAKE,2,78.0,0.0,0.6010757684707642
1792,ENEMY,SOLDIER,1,92.0,1.0,0.47702768445014954
1793,ENEMY,STRANGER,2,45.0,0.0,0.6784628629684448
1794,ENEMY,VOICE,1,92.0,0.0,0.3906107544898987
1795,ENEMY,WAR,2,53.0,21.0,0.4808672368526459
1796,ENVY,HATE,5,153.0,4.0,0.2409093976020813
1797,ESCAPE,LIFT,1,42.0,0.0,0.3991340100765228
1798,ESCAPE,MOUSE,1,111.0,0.0,0.5975414514541626
1799,EVENING,NIGHT,56,81.0,41.0,0.6832876205444336
1802,EVENING,SUN,3,122.0,0.0,0.38382217288017273
1803,EVENING,TOUCH,1,34.0,0.0,0.4709341526031494
1804,EVENING,WALK,1,97.0,2.0,0.5469571352005005
1805,EVENING,WEST,4,39.0,0.0,0.5615559816360474
1806,EWE,ISLAND,1,89.0,0.0,0.12125032395124435
1807,EWE,LAMB,9,192.0,32.0,0.15471433103084564
1808,EWE,OX,2,49.0,0.0,0.23898625373840332
1809,EWE,SHIP,1,129.0,0.0,0.18709760904312134
1810,EWE,WOOL,2,131.0,19.0,0.24441055953502655
1811,EXCHANGE,MOUNTAIN,1,160.0,0.0,0.4288043677806854
1812,EXCHANGE,STRENGTH,1,118.0,0.0,0.4693993031978607
1813,EXCHANGE,SWEEP,1,162.0,0.0,0.4426601529121399
1814,EXCHANGE,TOBACCO,1,77.0,0.0,0.43942156434059143
1815,EYE,FACE,41,1.0,5.0,0.45045265555381775
1816,EYE,FIGHT,1,94.0,0.0,0.34500765800476074
1817,EYE,FROST,1,97.0,0.0,0.3807643949985504
1818,EYE,FRUIT,5,52.0,0.0,0.41577473282814026
1819,EYE,GRANDFATHER,2,47.0,0.0,0.2860897481441498
1820,EYE,GRAPE,1,130.0,0.0,0.441182404756546
1821,EYE,GREEN,6,58.0,0.0,0.3988493084907532
1822,EYE,GROUND,2,91.0,0.0,0.41422712802886963
1823,EYE,HEAD,4,14.0,2.0,0.4458375871181488
1824,EYE,HEART,1,114.0,0.0,0.39055049419403076
1825,EYE,HONEY,1,119.0,0.0,0.4340583086013794
1826,EYE,KNEE,1,64.0,0.0,0.5042686462402344
1828,EYE,LOOK,4,58.0,8.0,0.5286199450492859
1829,EYE,MOTHER,1,23.0,0.0,0.24955695867538452
1830,EYE,MOUNTAIN,4,116.0,0.0,0.35901960730552673
1832,EYE,NOSE,1,39.0,7.0,0.48817187547683716
1833,EYE,PEOPLE,1,114.0,0.0,0.26328960061073303
1834,EYE,PILLOW,1,50.0,0.0,0.47173628211021423
1835,EYE,PRIEST,1,244.0,0.0,0.3224073052406311
1836,EYE,ROOM,1,77.0,0.0,0.43528932332992554
1837,EYE,ROPE,1,114.0,0.0,0.39781102538108826
1838,EYE,SCALE,1,230.0,0.0,0.37722206115722656
1840,EYE,SKIRT,1,91.0,0.0,0.42014333605766296
1842,EYE,SNAKE,2,122.0,0.0,0.4957338869571686
1843,EYE,SONG,1,75.0,0.0,0.35509204864501953
1844,EYE,SUN,4,14.0,0.0,0.3395126461982727
1846,EYE,THIEF,1,155.0,0.0,0.4215477705001831
1847,EYE,VINE,2,258.0,0.0,0.2703768312931061
1848,EYE,WAIST,1,158.0,0.0,0.4458877742290497
1849,EYE,WALK,2,39.0,0.0,0.34573280811309814
1850,EYE,WATER,4,14.0,0.0,0.3748452067375183
1851,EYE,WINDOW,1,64.0,3.0,0.4748470187187195
1852,EYE,WOOD,1,102.0,0.0,0.2817481756210327
1854,FACE,FRUIT,2,53.0,0.0,0.42785847187042236
1855,FACE,GIRL,1,17.0,0.0,0.45367828011512756
1856,FACE,HEAD,2,15.0,13.0,0.4691578149795532
1857,FACE,HONEY,1,120.0,0.0,0.4349440634250641
1858,FACE,IRON,1,115.0,0.0,0.4230661690235138
1859,FACE,JAW,5,195.0,0.0,0.2922542691230774
1860,FACE,LIVER,1,187.0,0.0,0.502419650554657
1861,FACE,NOSE,4,40.0,20.0,0.5031712055206299
1862,FACE,PUNISHMENT,1,176.0,0.0,0.5092501640319824
1863,FACE,SEASON,3,162.0,0.0,0.34645891189575195
1864,FACE,SKIRT,1,92.0,0.0,0.5188673734664917
1866,FACE,WAIST,1,159.0,0.0,0.4464744031429291
1867,FACE,WOUND,3,206.0,0.0,0.5234179496765137
1868,FAMILY,FLESH,1,131.0,0.0,0.5240337252616882
1869,FAMILY,HEAVEN,1,8.0,0.0,0.5372540354728699
1870,FAMILY,HOME,2,47.0,9.0,0.5640054941177368
1871,FAMILY,MOUNTAIN,1,3.0,0.0,0.4855496287345886
1873,FAMILY,NEIGHBOUR,2,43.0,0.0,0.6183943152427673
1874,FAMILY,PEOPLE,5,1.0,2.0,0.48483389616012573
1876,FAMILY,ROOM,5,36.0,1.0,0.4503084123134613
1877,FAMILY,ROPE,2,1.0,0.0,0.29566556215286255
1878,FAMILY,SHAME,1,87.0,0.0,0.5002779364585876
1879,FAMILY,SKIRT,1,22.0,0.0,0.44481372833251953
1880,FAMILY,TENT,1,3.0,0.0,0.4786999821662903
1881,FAMILY,YARD,1,28.0,0.0,0.49964144825935364
1953,FEVER,FLAME,8,97.0,0.0,0.426899254322052
1954,FEVER,HEAT,8,80.0,12.0,0.44317224621772766
1955,FEVER,HELL,1,44.0,0.0,0.4499014616012573
1956,FEVER,HOLD,1,91.0,0.0,0.3836395740509033
1957,FEVER,PIG,1,125.0,0.0,0.4454582929611206
1958,FEVER,POISON,1,6.0,0.0,0.4820074737071991
1959,FEVER,ROAD,1,152.0,0.0,0.5061264634132385
1960,FEVER,SHIVER,10,50.0,2.0,0.41201862692832947
1962,FEVER,SUN,1,177.0,0.0,0.42786476016044617
1963,FEVER,THREAD,1,91.0,0.0,0.5646862983703613
1964,FEVER,TOE,1,164.0,0.0,0.330026239156723
1967,FIGHT,GUESS,2,31.0,0.0,0.33952444791793823
1968,FIGHT,HAMMER,1,17.0,0.0,0.31907573342323303
1969,FIGHT,HARVEST,1,61.0,0.0,0.4596332013607025
1970,FIGHT,HEAD,2,80.0,0.0,0.4813709259033203
1972,FIGHT,HOLD,5,6.0,0.0,0.3611656725406647
1973,FIGHT,INCREASE,1,158.0,0.0,0.5108113884925842
1974,FIGHT,JUMP,1,39.0,0.0,0.48910394310951233
1975,FIGHT,KICK,1,33.0,0.0,0.5771055817604065
1976,FIGHT,LOOK,1,36.0,0.0,0.4380389153957367
1977,FIGHT,MAGIC,1,20.0,0.0,0.3917912542819977
1978,FIGHT,MALE,1,122.0,0.0,0.36395418643951416
1979,FIGHT,MARKET,1,67.0,0.0,0.38271740078926086
1980,FIGHT,OVEN,1,25.0,0.0,0.3538881540298462
1981,FIGHT,PLAY,1,69.0,0.0,0.4909551441669464
1982,FIGHT,POUND,4,47.0,0.0,0.5482133626937866
1983,FIGHT,REFUSE,1,133.0,0.0,0.44298189878463745
1984,FIGHT,REPAIR,1,114.0,0.0,0.463426411151886
1985,FIGHT,SCRATCH,3,8.0,1.0,0.29321011900901794
1986,FIGHT,SHIVER,1,47.0,0.0,0.36328431963920593
1987,FIGHT,SLAVE,1,125.0,0.0,0.5511510372161865
1988,FIGHT,SNAKE,1,28.0,0.0,0.5301225781440735
1989,FIGHT,SPLIT,1,120.0,0.0,0.5473496913909912
1990,FIGHT,STRAIN,1,161.0,0.0,0.5697367191314697
1991,FIGHT,SWEEP,1,20.0,0.0,0.5009084939956665
1992,FIGHT,SWELL,3,167.0,0.0,0.4176585078239441
1993,FIGHT,SWIM,1,5.0,0.0,0.3153894543647766
1994,FIGHT,TOUCH,1,8.0,0.0,0.44224822521209717
1995,FIGHT,TRY,2,32.0,0.0,0.35584399104118347
1996,FIGHT,TURN,1,28.0,0.0,0.55422443151474
1998,FIGHT,VILLAGE,1,56.0,0.0,0.37770652770996094
1999,FIGHT,WALK,1,55.0,0.0,0.48604321479797363
2000,FIGHT,WAR,1,53.0,17.0,0.5344838500022888
2001,FIGHT,WASH,1,75.0,0.0,0.2569156885147095
2002,FIGHT,WOMAN,2,3.0,0.0,0.42866334319114685
2003,FIGHT,WORM,1,8.0,0.0,0.23384174704551697
2004,FIGHT,YEAR,1,8.0,0.0,0.4169366955757141
2005,FIND,GUESS,2,20.0,0.0,0.2961898148059845
2006,FIND,HARVEST,1,50.0,0.0,0.34843361377716064
2007,FIND,HEAD,1,91.0,0.0,0.3742114305496216
2008,FIND,HOLD,1,5.0,0.0,0.2766149342060089
2009,FIND,LOOK,4,47.0,12.0,0.4473521113395691
2010,FIND,MEASURE,1,72.0,0.0,0.4202740490436554
2011,FIND,PAINTING,1,14.0,0.0,0.34108954668045044
2012,FIND,RESCUE,1,95.0,0.0,0.4092928469181061
2013,FIND,ROAD,1,66.0,0.0,0.3891977071762085
2014,FIND,TRY,1,43.0,0.0,0.24395880103111267
2015,FIND,WOMAN,1,14.0,0.0,0.305990993976593
2016,FIND,YEAR,1,3.0,0.0,0.2796449065208435
2017,FINISH,FRUIT,1,81.0,0.0,0.42684105038642883
2019,FINISH,MONEY,1,53.0,0.0,0.5015058517456055
2020,FINISH,RESCUE,2,67.0,0.0,0.424848347902298
2021,FINISH,ROAD,1,94.0,0.0,0.5072367191314697
2022,FINISH,SCRATCH,1,31.0,0.0,0.34241554141044617
2023,FINISH,THREAD,3,33.0,0.0,0.5186917185783386
2024,FINISH,VICTORY,2,111.0,0.0,0.6673523187637329
2050,FISHERMAN,THIEF,1,33.0,0.0,0.5628620386123657
2051,FLAME,HELL,3,53.0,0.0,0.31592220067977905
2052,FLAME,LIGHTNING,2,70.0,0.0,0.3055586516857147
2055,FLAME,TOBACCO,1,105.0,0.0,0.30553627014160156
2057,FLESH,FRUIT,1,192.0,2.0,0.5682483911514282
2058,FLESH,HOLD,1,144.0,1.0,0.4081214964389801
2059,FLESH,LAND,1,125.0,0.0,0.523729145526886
2060,FLESH,MIRROR,1,153.0,0.0,0.580318808555603
2063,FLESH,POT,1,194.0,2.0,0.43804460763931274
2067,FLESH,SNAKE,1,122.0,0.0,0.6258338093757629
2068,FLESH,SWIM,1,155.0,0.0,0.38776832818984985
2069,FLESH,THIEF,1,89.0,0.0,0.5254800915718079
2070,FLESH,THREAD,1,144.0,0.0,0.6270467638969421
2071,FLESH,WEDDING,1,97.0,0.0,0.6081565022468567
2072,FLESH,WEST,1,69.0,0.0,0.4852060377597809
2073,FOREST,GARDEN,2,111.0,0.0,0.5133423805236816
2074,FOREST,GRAPE,1,0.0,0.0,0.4675133526325226
2075,FOREST,HEAD,1,116.0,0.0,0.44997626543045044
2076,FOREST,HEART,1,16.0,0.0,0.3838529884815216
2077,FOREST,HILL,1,41.0,0.0,0.5706946849822998
2078,FOREST,HOLD,2,30.0,0.0,0.2912404239177704
2079,FOREST,INSECT,1,14.0,0.0,0.48654046654701233
2080,FOREST,ISLAND,1,8.0,0.0,0.6209502220153809
2081,FOREST,LAND,2,11.0,0.0,0.45686766505241394
2082,FOREST,LATCH,1,89.0,0.0,-0.0010769314831122756
2083,FOREST,LIVER,2,56.0,0.0,0.38176241517066956
2084,FOREST,MEDICINE,2,14.0,0.0,0.45601966977119446
2085,FOREST,MOUNTAIN,10,14.0,1.0,0.6074562668800354
2086,FOREST,MOUSE,1,55.0,0.0,0.40954628586769104
2087,FOREST,MUD,1,58.0,0.0,0.2833660840988159
2088,FOREST,NIGHT,1,75.0,0.0,0.4738694429397583
2090,FOREST,PLAIN,1,64.0,0.0,0.4966854155063629
2091,FOREST,POUND,1,11.0,0.0,0.4511476159095764
2092,FOREST,PRIEST,1,114.0,0.0,0.3044500946998596
2093,FOREST,REFUSE,1,97.0,0.0,0.36236706376075745
2094,FOREST,SALT,1,64.0,0.0,0.3048664629459381
2095,FOREST,SHIVER,1,11.0,0.0,0.37966978549957275
2096,FOREST,SHOULDER,1,33.0,0.0,0.47404029965400696
2097,FOREST,THROW,1,33.0,0.0,0.4289155900478363
2098,FOREST,VILLAGE,3,20.0,0.0,0.5285615921020508
2099,FOREST,VINE,1,128.0,0.0,0.19622249901294708
2100,FOREST,WOOD,29,28.0,11.0,0.35787099599838257
2101,FOREST,WORM,1,44.0,0.0,0.28543996810913086
2102,FORK,FRUIT,1,6.0,0.0,0.44541144371032715
2103,FORK,HOME,1,8.0,0.0,0.40258732438087463
2104,FORK,JAW,1,136.0,0.0,0.3132929801940918
2107,FORK,NOSE,1,19.0,0.0,0.4470560550689697
2108,FORK,RAKE,3,111.0,0.0,0.42638060450553894
2109,FORK,SPOON,6,39.0,65.0,0.5297456979751587
2110,FORK,SWORD,1,117.0,0.0,0.410396933555603
2112,FOX,FROST,1,19.0,0.0,0.18652260303497314
2113,FOX,ICE,2,22.0,0.0,0.1216360405087471
2114,FOX,LION,1,39.0,0.0,0.17771995067596436
2115,FOX,PIG,1,50.0,0.0,0.1528768390417099
2116,FOX,RYE,1,217.0,0.0,0.042473841458559036
2117,FOX,SONG,1,41.0,0.0,0.1517433524131775
2118,FROG,GREEN,1,33.0,37.0,0.4489777386188507
2119,FROG,HARVEST,1,64.0,0.0,0.33534520864486694
2120,FROG,HOOF,1,48.0,0.0,0.3352973163127899
2121,FROG,LATCH,1,128.0,0.0,0.14100989699363708
2122,FROG,LOCK,2,70.0,0.0,0.28593695163726807
2123,FROG,NOSE,1,52.0,0.0,0.3766492009162903
2124,FROG,OX,1,71.0,0.0,0.35665035247802734
2125,FROG,POST,2,48.0,0.0,0.33345475792884827
2126,FROG,SUN,1,77.0,0.0,0.27667680382728577
2127,FROG,THIEF,1,64.0,0.0,0.23186907172203064
2128,FROG,UNCLE,1,66.0,0.0,0.341320276260376
2129,FROG,WATER,1,105.0,7.0,0.32735106348991394
2130,FROST,GREEN,1,39.0,1.0,0.524055540561676
2131,FROST,GUESS,1,28.0,0.0,0.27322572469711304
2132,FROST,ICE,13,3.0,34.0,0.09850957989692688
2133,FROST,LOOK,3,39.0,0.0,0.41069647669792175
2134,FROST,SALT,1,31.0,0.0,0.3801268935203552
2135,FROST,SCRATCH,1,5.0,0.0,0.24666482210159302
2136,FROST,SPIKE,1,89.0,0.0,0.3974123001098633
2137,FRUIT,GRANDMOTHER,1,11.0,0.0,0.3433178663253784
2138,FRUIT,HARVEST,6,103.0,0.0,0.6594508290290833
2139,FRUIT,HEAD,3,38.0,0.0,0.45794567465782166
2140,FRUIT,HEART,39,62.0,0.0,0.43361732363700867
2141,FRUIT,HILL,1,37.0,0.0,0.4359985888004303
2144,FRUIT,LINE,1,56.0,0.0,0.3880109190940857
2145,FRUIT,LIVER,1,134.0,0.0,0.5746603608131409
2146,FRUIT,LOOK,1,6.0,0.0,0.3859829008579254
2147,FRUIT,LOVE,3,84.0,1.0,0.47667840123176575
2148,FRUIT,MOUNTAIN,2,64.0,0.0,0.4795689880847931
2149,FRUIT,NIGHT,2,3.0,0.0,0.5087740421295166
2150,FRUIT,NOSE,1,13.0,0.0,0.45416057109832764
2153,FRUIT,ROPE,1,62.0,0.0,0.3391070067882538
2154,FRUIT,SNAKE,1,70.0,0.0,0.5559133291244507
2156,FRUIT,TRY,1,10.0,0.0,0.3876402974128723
2157,FRUIT,VILLAGE,1,98.0,0.0,0.46329745650291443
2158,FRUIT,VOICE,1,56.0,0.0,0.3765525817871094
2159,FRUIT,WASH,1,33.0,0.0,0.37828028202056885
2160,GAME,PLAY,8,50.0,48.0,0.6275709271430969
2161,GAME,SCHOOL,1,14.0,0.0,0.47425320744514465
2162,GARDEN,GRAPE,4,111.0,0.0,0.5759565830230713
2163,GARDEN,GRIEF,1,264.0,0.0,0.5551194548606873
2164,GARDEN,GROUND,3,72.0,0.0,0.5054347515106201
2165,GARDEN,HOLD,1,81.0,0.0,0.28662005066871643
2166,GARDEN,LAND,2,100.0,0.0,0.498376727104187
2167,GARDEN,MALE,2,197.0,0.0,0.34822237491607666
2168,GARDEN,MUD,1,53.0,1.0,0.28640758991241455
2169,GARDEN,PART,2,128.0,0.0,0.3874848186969757
2170,GARDEN,PIG,1,47.0,0.0,0.3722549080848694
2172,GARDEN,PLAIN,4,175.0,0.0,0.5534226894378662
2174,GARDEN,SCRATCH,1,83.0,0.0,0.24174880981445312
2175,GARDEN,SHOULDER,1,78.0,0.0,0.4884125590324402
2176,GARDEN,SNAKE,1,103.0,0.0,0.5604001879692078
2177,GARDEN,STABLE,1,106.0,0.0,0.43098315596580505
2178,GARDEN,SWEEP,1,95.0,0.0,0.46431615948677063
2179,GARDEN,SWIM,1,70.0,0.0,0.4083980917930603
2180,GARDEN,TOUCH,1,83.0,0.0,0.42748191952705383
2181,GARDEN,VILLAGE,4,131.0,0.0,0.46944063901901245
2182,GARDEN,WAIST,1,139.0,0.0,0.5163831114768982
2183,GARDEN,YARD,10,122.0,2.0,0.6267673969268799
2184,GARDEN,YEAR,1,83.0,0.0,0.3901754915714264
2185,GIRL,POST,1,123.0,0.0,0.43132925033569336
2186,GIRL,STRANGER,1,139.0,0.0,0.6350449323654175
2187,GIRL,WOMAN,12,75.0,31.0,0.6430426836013794
2188,GLOVE,RING,1,20.0,1.0,0.5466660261154175
2189,GOVERNMENT,MINISTER,1,111.0,0.0,0.5528184175491333
2190,GOVERNMENT,PRESIDENT,3,5.0,7.0,0.5363739132881165
2191,GOVERNMENT,QUEEN,1,206.0,0.0,0.37253186106681824
2192,GRANDFATHER,GRANDMOTHER,130,6.0,18.0,0.7995743155479431
2193,GRANDFATHER,HEAD,1,33.0,0.0,0.4047231078147888
2195,GRANDFATHER,MIRROR,1,44.0,0.0,0.3934088349342346
2196,GRANDFATHER,PRIEST,1,197.0,0.0,0.46332210302352905
2197,GRANDFATHER,SALT,1,19.0,0.0,0.18942180275917053
2198,GRANDFATHER,SPIRIT,1,175.0,0.0,0.19307692348957062
2199,GRANDFATHER,SUN,1,33.0,0.0,0.23698699474334717
2200,GRANDFATHER,UNCLE,5,22.0,0.0,0.30546873807907104
2201,GRANDFATHER,WOOD,1,55.0,0.0,0.2959659993648529
2202,GRANDMOTHER,HALF,1,59.0,0.0,0.4298691749572754
2203,GRANDMOTHER,HIDE,1,48.0,0.0,0.29090139269828796
2205,GRANDMOTHER,LOOK,1,17.0,0.0,0.3295423686504364
2206,GRANDMOTHER,MOTHER,9,64.0,10.0,0.7001429796218872
2207,GRANDMOTHER,NIGHT,1,14.0,0.0,0.3488154411315918
2208,GRANDMOTHER,REED,1,161.0,0.0,0.26036199927330017
